,tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,tanggal_menjadi_anggota
1706,1944.0,0.0,1.0,51382167.0,0.0,0.0,108.0,124229.0,121403.0,66452.0,46749.0,5.0,5.0,3.0,0.0,257
1707,1980.0,2.0,2.0,84884000.0,1.0,0.0,90.0,14161.0,216461.0,103173.0,8092.0,4.0,9.0,2.0,0.0,355
1708,1957.0,4.0,0.0,158450000.0,0.0,0.2,27.0,10115.0,258944.0,20230.0,80920.0,2.0,3.0,11.0,0.0,345
1709,1964.0,2.0,1.0,149421269.0,0.0,0.0,46.0,150153.0,976846.0,311029.0,261097.0,1.0,6.0,10.0,0.0,372
1710,1960.0,2.0,0.0,126928681.0,0.0,1.0,57.0,94640.0,545601.0,130172.0,109113.4,1.0,4.0,4.0,0.0,279
1711,1956.0,2.0,2.0,117563542.0,0.0,1.0,40.0,24089.0,184619.0,13056.0,33836.0,1.0,1.0,10.0,0.0,239
1712,1956.0,2.0,1.0,96590882.0,0.0,1.0,56.0,28379.0,106199.0,30573.0,24427.0,4.0,5.0,3.0,0.0,283
1713,1959.0,2.0,1.0,126615251.0,0.0,1.0,87.0,21559.0,139480.0,13900.0,21174.0,3.0,4.0,5.8,0.0,239
1714,1953.0,2.0,0.0,99032000.0,0.6,1.0,96.0,8092.0,93058.0,8092.0,14161.0,5.0,4.0,5.0,0.0,418
1715,1970.0,1.0,2.0,29021704.0,0.0,0.0,19.0,3250.0,19434.0,5415.8,3192.0,0.0,3.0,1.8,0.0,375
1716,1962.0,2.0,2.0,132326000.0,0.0,1.0,26.0,212415.0,588693.0,178024.0,66759.0,3.0,8.0,12.0,0.0,186
1717,1959.0,2.0,2.0,137989421.0,0.0,1.0,68.0,50515.0,354421.0,33220.0,65013.0,3.0,5.0,9.0,0.0,244
1718,1975.0,2.0,0.0,84444719.0,1.0,0.0,40.0,25866.0,120026.0,15151.0,24317.0,4.0,5.0,4.0,0.0,219
1719,1963.0,3.0,2.0,114060350.0,0.0,0.6,52.0,6402.0,100941.0,1689.0,7846.4,3.0,10.0,4.0,0.0,198
1720,1972.0,2.0,2.0,144421328.0,0.0,0.0,83.0,104304.0,712225.0,80459.0,142060.0,2.0,8.0,8.0,0.0,379
1721,1969.0,2.0,4.0,60554000.0,1.0,0.6,34.0,0.0,18207.0,4046.0,14161.0,4.0,0.0,4.0,0.0,118
1722,1977.0,2.0,1.0,87150586.0,1.0,0.8,62.0,13507.0,86489.6,36552.0,22999.0,2.0,6.0,4.0,0.0,223
1723,1977.0,2.0,0.0,79236676.0,1.0,0.0,61.0,13073.0,64202.0,29646.8,31522.0,3.0,3.0,4.0,0.0,301
1724,1959.0,2.8,1.0,93792382.0,1.0,1.0,34.0,1234.0,19751.0,0.0,0.0,1.2,0.0,4.0,0.0,300
1725,1969.0,2.0,3.0,109597728.0,0.0,1.0,42.0,1668.0,8588.0,0.0,0.0,4.0,5.0,6.0,0.0,294
1726,1970.0,2.0,1.0,157565125.6,0.0,0.0,48.0,62266.0,485808.0,151908.0,81235.0,2.0,7.0,8.0,0.0,333
1727,1983.0,2.0,2.0,88090670.8,1.0,0.0,65.0,18383.0,160567.0,3122.0,39360.0,3.0,6.0,6.0,0.0,201
1728,1968.0,2.0,1.0,139159831.0,0.2,1.0,66.0,24466.0,91548.0,41500.0,21270.0,3.0,7.0,6.0,0.0,283
1729,1959.0,2.0,3.0,63588853.0,0.0,0.0,12.0,127871.0,447588.0,194711.0,175783.0,1.0,8.0,5.0,0.0,276
1730,1966.0,2.0,2.0,155065135.0,0.0,0.0,62.0,53759.0,819542.0,96260.0,69350.0,1.0,5.0,12.0,0.0,366
1731,1986.0,2.0,0.0,134283268.0,0.0,0.0,27.0,322058.0,1134404.0,54621.0,69106.0,1.0,3.0,10.0,0.0,299
1732,1976.0,1.0,1.6,65905312.0,0.0,0.0,51.6,6470.0,4046.0,21771.0,6309.0,1.0,2.0,3.0,0.0,456
1733,1957.0,4.0,2.0,78590000.0,1.0,0.4,48.0,2023.0,6069.0,0.0,4046.0,1.0,1.0,2.0,0.0,527
1734,1967.0,4.0,2.0,114033000.0,0.0,1.0,21.0,4046.0,99127.0,11878.4,14161.0,1.0,7.0,8.0,0.0,423
1735,1981.0,1.0,2.0,69906391.0,1.0,0.0,53.2,2836.0,17851.0,6882.0,4066.0,1.0,1.0,4.0,0.0,358
1736,1951.0,2.0,2.0,120615000.0,0.0,1.0,68.0,165886.0,671636.0,287266.0,28322.0,3.0,5.6,11.0,0.0,183
1737,1949.0,2.0,0.0,137114127.0,0.0,0.0,29.6,105329.0,1354482.0,239423.0,51593.0,0.0,3.0,9.0,0.0,336
1738,1978.0,1.0,1.0,78513000.0,1.0,0.0,77.0,16184.0,54621.0,16184.0,10115.0,0.0,0.0,3.0,0.0,297
1739,1959.0,3.0,1.0,151007472.0,1.0,1.0,45.0,155688.0,528000.0,73647.0,48552.0,2.0,6.0,11.0,0.0,326
1740,1966.0,2.6,0.0,98033000.0,0.0,0.0,79.0,184093.0,501704.0,119357.0,95081.0,1.0,9.0,12.0,0.0,81
1741,1920.0,3.0,1.0,169859645.0,0.0,0.0,51.0,226270.0,1377590.0,176625.0,148921.0,2.0,4.0,4.0,0.0,292
1742,1965.0,2.4,1.2,140155282.0,0.0,0.0,60.4,48529.0,1027979.0,55689.0,64804.4,3.0,2.0,4.0,0.0,296
1743,1954.0,2.0,2.0,151660539.0,0.0,1.0,77.0,171923.0,336684.0,128191.8,76970.0,3.0,9.0,6.0,0.0,286
1744,1952.0,4.0,0.0,107244641.0,1.0,1.0,35.0,1849.0,106182.0,7399.0,0.0,8.0,3.8,5.0,0.0,198
1745,1957.0,3.0,1.0,103793992.0,0.0,1.0,57.8,6377.8,97909.0,10195.0,7984.0,5.0,9.0,5.0,0.0,198
1746,1970.0,2.0,1.0,77970971.0,1.0,0.0,27.0,7533.0,51216.0,15646.0,14487.0,2.0,2.0,3.0,0.0,302
1747,1948.0,4.0,0.0,94097451.0,0.0,0.0,12.0,39766.0,49518.0,301.0,23068.0,1.0,4.0,2.0,0.0,206
1748,1978.0,2.0,1.0,85861931.0,0.0,0.0,52.0,36392.0,253969.0,31728.0,42468.0,6.0,7.0,6.0,0.0,288
1749,1968.0,4.0,1.0,129361661.0,0.0,0.0,65.0,28073.0,515678.0,18474.0,41007.0,0.0,8.0,5.0,0.0,234
1750,1957.0,2.0,1.0,162965000.0,0.2,0.0,13.0,50575.0,639268.0,70805.0,206346.0,3.0,3.0,8.0,0.0,476
1751,1985.0,2.0,1.0,88929000.0,2.0,0.0,61.8,8092.0,135541.0,22253.0,6069.0,1.0,1.0,1.0,0.0,482
1752,1964.0,2.0,3.0,100707000.0,0.0,1.0,94.0,0.0,228599.0,26299.0,14161.0,2.0,10.0,10.0,0.0,293
1753,1974.0,1.0,0.0,96833764.0,0.0,1.0,27.0,22770.0,296256.0,144607.0,17401.0,5.0,6.0,5.0,0.0,267
1754,1980.0,3.0,0.0,83913729.0,1.0,0.4,38.0,364.0,63131.0,16111.0,12648.0,2.0,4.0,1.0,0.0,329
1755,1969.0,2.0,0.0,160114827.0,0.0,0.0,67.0,80529.0,931541.2,291847.0,125271.0,0.0,5.0,8.0,0.0,292
1756,1970.0,2.2,2.0,172966399.0,0.0,0.0,3.0,88319.4,961815.0,184093.0,205403.4,0.0,7.0,5.0,0.0,296
1757,1974.0,2.0,0.0,102482952.0,0.0,1.0,53.0,26012.0,306477.0,73723.0,2882.0,0.0,7.0,6.0,0.0,288
1758,1959.0,3.0,0.0,109424709.0,1.0,1.0,12.0,6462.0,133157.0,7755.0,3231.0,9.0,7.0,7.0,0.0,179
1759,1963.0,3.0,1.0,162968399.0,0.0,0.0,87.0,139844.0,605457.2,185982.0,104916.0,3.0,6.0,10.0,0.0,423
1760,1954.0,3.0,1.0,134201000.0,0.0,0.0,71.0,18207.0,305269.2,176001.0,28322.0,3.0,6.0,8.0,0.0,310
1761,1972.0,1.0,0.0,48772709.0,0.0,0.0,32.0,15452.0,32704.0,49790.0,12250.0,2.0,2.0,1.0,0.0,295
1762,1958.0,2.0,0.0,140808798.0,0.0,0.0,43.0,35003.0,251930.0,16439.0,36031.0,0.0,5.0,6.0,0.0,288
1763,1973.0,2.0,1.0,138302622.0,0.0,0.0,11.0,54846.0,955824.0,244421.0,80854.0,0.0,6.0,7.0,0.0,285
1764,1981.0,1.0,0.0,49396072.0,1.0,0.0,72.0,36596.0,24245.0,18054.0,22720.0,1.0,1.0,1.0,0.0,214
1765,1971.0,4.0,3.0,76108000.0,1.0,1.0,44.0,0.0,12138.0,6069.0,8092.0,2.0,0.0,0.0,0.0,532
1766,1981.0,3.0,2.0,107111725.0,0.0,1.0,56.0,4046.0,18925.0,3714.0,6746.0,3.0,1.0,9.0,0.0,270
1767,1976.0,3.0,0.0,84669180.0,0.0,0.0,23.0,111644.0,392688.0,128900.0,93506.0,1.0,2.0,9.0,0.0,277
1768,1975.0,2.2,0.0,84306632.0,1.0,0.0,42.0,26658.0,127265.0,14925.0,24770.0,4.0,5.0,4.0,0.0,219
1769,1980.0,3.0,1.0,65454205.0,1.0,0.0,51.4,2533.0,24041.0,10255.0,10068.0,2.0,1.0,0.0,0.0,413
1770,1987.0,2.0,2.0,79697000.0,1.0,0.0,97.0,2023.0,46529.0,31632.4,28322.0,2.0,0.0,3.0,0.0,249
1771,1966.0,2.0,1.0,150973000.0,1.0,1.0,80.0,52598.0,718165.0,101150.0,89012.0,6.0,6.0,10.0,0.0,21
1772,1973.0,2.0,2.0,114221000.0,1.0,1.0,25.0,2023.0,366163.0,14161.0,66759.0,12.0,5.0,9.0,0.0,89
1773,1946.0,3.0,3.0,136365720.0,0.0,1.0,79.0,68146.0,352968.0,7712.0,24678.0,2.0,12.0,3.0,0.0,219
1774,1964.0,4.0,0.8,68800000.0,0.0,1.0,72.0,0.0,24276.0,0.0,0.0,1.0,1.0,2.0,0.0,310
1775,1965.0,2.0,1.0,83576665.0,1.0,1.0,50.0,14251.0,219009.0,5515.0,36921.0,7.0,5.0,5.0,0.0,317
1776,1962.0,2.0,1.0,57444000.0,1.0,1.0,7.0,6069.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,179
1777,1965.0,2.0,0.8,150635922.0,0.0,0.0,16.0,195064.0,1451582.0,246468.0,239437.0,2.0,8.0,5.0,0.0,316
1778,1950.0,4.0,4.0,104788000.0,0.0,0.2,66.0,24276.0,70805.0,44506.0,10115.0,1.0,8.0,9.0,0.0,88
1779,1983.0,1.6,2.0,164155000.0,0.0,0.0,0.0,82943.0,1438353.0,137564.0,388416.0,2.0,3.0,11.0,0.0,510
1780,1963.0,4.0,3.0,172019000.0,0.0,0.0,82.0,155771.0,805154.0,175482.2,0.0,0.0,3.0,8.0,0.0,228
1781,1972.0,3.0,3.0,84065127.0,1.0,1.0,64.0,2457.0,201085.0,18802.0,30109.0,7.0,6.0,2.0,0.0,254
1782,1972.0,2.0,3.0,88946805.0,0.0,0.0,78.0,20943.4,60417.0,22300.0,5557.0,3.0,2.0,4.0,0.0,359
1783,1974.0,3.0,2.0,143420362.0,0.0,0.0,68.0,53123.0,401858.0,43397.0,71685.0,1.0,3.0,9.0,0.0,285
1784,1977.0,1.0,1.0,29507684.0,1.0,0.0,71.0,8092.0,28256.0,4046.0,74376.0,4.0,2.0,3.0,0.0,170
1785,1962.0,2.0,2.0,150516838.0,0.0,0.0,31.0,205119.0,1648311.0,279253.0,150253.0,0.0,5.0,5.0,0.0,316
1786,1973.0,3.0,0.0,76759452.0,1.0,0.0,34.0,11026.0,196591.0,40737.0,15865.0,4.0,5.0,5.0,0.0,239
1787,1970.0,2.0,2.0,119632568.0,0.2,1.0,38.0,69683.0,542271.0,116717.0,307269.0,1.8,8.0,12.0,0.0,279
1788,1959.0,2.0,0.2,152480599.0,0.0,0.0,7.0,141710.0,339377.0,120414.0,61762.0,2.0,10.0,3.0,0.0,315
1789,1988.0,2.0,2.0,154228662.4,1.0,0.0,92.0,165886.0,952100.0,103173.0,214438.0,1.0,9.0,8.0,0.0,249
1790,1970.0,2.0,0.0,151380446.0,0.0,0.0,43.0,156844.0,597645.0,105207.6,135323.0,2.0,9.0,4.0,0.0,347
1791,1961.0,2.0,2.0,34016000.0,1.0,1.0,19.0,12138.0,8092.0,0.0,0.0,5.0,0.0,5.0,0.0,36
1792,1975.0,2.0,1.0,65157215.0,1.0,0.0,7.0,2227.0,32071.0,8705.0,909.0,0.0,1.0,1.0,0.0,355
1793,1981.0,3.0,1.6,47337472.0,1.0,0.0,48.0,2759.0,7908.0,0.0,5332.0,0.0,1.0,1.0,0.0,348
1794,1977.0,2.0,2.0,85715680.6,1.0,0.0,21.0,15366.0,837200.0,17349.0,211356.0,1.0,4.0,6.0,0.0,198
1795,1967.0,1.0,0.0,99259818.0,1.0,0.0,47.0,5901.0,24443.0,11803.0,15849.0,0.0,0.0,2.0,0.0,336
1796,1973.0,2.0,2.0,114211326.0,0.0,1.0,28.0,25661.0,104066.0,25765.0,97582.0,4.0,1.0,5.0,0.0,200
1797,1948.0,3.0,3.0,135296346.0,0.0,0.0,7.0,12197.0,43260.0,14456.0,3579.2,4.0,5.0,7.0,0.0,341
1798,1960.0,2.0,1.0,153086000.0,0.0,1.0,84.0,70805.0,629153.0,4046.0,54621.0,0.0,5.0,9.0,0.0,139
1799,1971.0,4.0,1.0,129609156.0,0.0,0.0,62.0,29004.0,531516.0,22015.0,51069.0,0.0,7.0,5.0,0.0,289
1800,1971.0,3.0,0.0,79229438.0,1.0,0.0,12.0,2956.0,118674.0,12294.0,23641.0,1.0,3.0,0.0,0.0,175
1801,1971.0,4.0,0.0,52446000.0,1.0,0.0,37.6,2023.0,48552.0,14161.0,14161.0,2.0,3.0,5.0,0.0,25
1802,1956.0,1.0,0.0,111767408.0,0.0,0.0,57.0,96465.0,588731.0,182142.0,90574.0,3.0,8.0,5.0,0.0,351
1803,1964.0,1.0,1.0,164130436.0,0.0,0.0,40.0,135099.0,494040.0,228950.0,199730.0,0.0,4.0,10.0,0.0,347
1804,1957.0,2.0,1.0,165751833.0,0.0,0.0,67.0,112212.0,978208.0,129514.0,93444.0,0.0,8.0,5.0,0.0,296
1805,1976.0,2.0,0.0,151645194.0,0.0,0.0,16.0,57546.0,1212291.0,393245.0,66811.0,2.0,5.0,5.0,0.0,327
1806,1976.0,4.0,2.0,77828211.0,1.0,0.0,39.0,0.0,20480.0,6353.0,2165.0,0.0,0.0,3.0,0.0,358
1807,1950.0,1.0,1.0,122745296.0,0.0,0.0,32.0,8474.0,454244.0,55440.0,52160.0,2.0,7.0,6.0,0.0,264
1808,1953.0,3.0,2.0,101093419.0,0.0,0.0,64.0,125683.0,497199.0,167278.0,123660.0,1.0,4.0,8.0,0.0,341
1809,1981.0,4.0,2.0,46855000.0,1.0,0.0,46.0,0.0,6069.0,0.0,8092.0,1.0,3.0,1.0,0.0,543
1810,1960.0,2.0,1.0,155345895.0,0.0,0.0,49.0,167628.0,811882.0,403899.0,151105.0,2.0,3.0,8.0,0.0,505
1811,1963.0,3.0,0.0,95076565.0,0.0,0.4,86.0,11334.4,174273.0,18290.0,14863.0,5.0,7.0,5.0,0.0,214
1812,1976.0,3.0,0.0,64463127.0,1.0,0.0,19.0,6961.0,124943.0,7794.0,0.0,4.0,10.0,3.0,0.0,179
1813,1973.0,3.0,2.0,112590000.0,1.0,0.0,13.0,6069.0,143633.0,6069.0,4046.0,2.0,5.0,5.0,0.0,403
1814,1983.0,2.6,0.0,131081972.0,0.0,0.0,47.0,35782.0,558009.0,39003.0,93234.0,2.0,4.0,4.0,0.0,262
1815,1977.0,4.0,3.0,108125228.0,1.0,1.0,59.0,8501.0,112544.2,20255.0,14596.0,1.0,2.0,2.0,0.0,315
1816,1982.0,2.0,2.0,165440200.0,0.0,0.0,45.0,43612.0,601197.0,43369.0,51021.0,2.0,6.0,6.0,0.0,323
1817,1988.0,3.0,2.0,39443000.0,2.0,0.2,58.0,0.0,16184.0,12138.0,12138.0,2.0,4.0,4.0,0.0,323
1818,1951.0,2.0,2.0,109295649.0,0.0,0.0,16.0,54306.0,234150.0,76072.0,15567.0,2.0,7.0,4.0,0.0,354
1819,1975.0,2.0,1.0,133793147.0,0.0,0.0,2.0,18311.0,525910.0,29499.0,36402.0,3.0,3.0,8.0,0.0,322
1820,1950.0,2.0,1.0,109803487.0,0.0,0.0,47.0,52557.0,238903.0,56672.0,7942.0,3.0,9.0,6.0,0.0,295
1821,1964.0,2.0,1.0,164564118.0,0.0,0.0,42.0,297283.0,1459106.0,159654.0,100122.0,0.0,1.0,8.0,0.0,310
1822,1978.0,1.0,1.0,126677061.0,0.0,0.0,30.2,62971.0,579820.0,180635.0,217721.0,2.0,3.0,10.0,0.0,240
1823,1965.0,2.0,1.0,141757207.0,0.0,0.0,68.0,184166.0,785250.0,67570.0,70968.0,0.0,7.0,5.0,0.0,369
1824,1973.0,2.0,0.0,67169000.0,1.0,0.0,15.0,14161.0,32368.0,36414.0,20230.0,3.0,0.0,1.0,0.0,168
1825,1972.0,2.0,2.0,78081255.0,1.0,0.0,19.0,1280.0,26299.0,0.0,0.0,2.0,2.0,2.0,0.0,376
1826,1959.0,3.0,0.0,126885000.0,1.0,0.6,42.0,16184.0,95081.0,6069.0,20230.0,7.0,10.0,5.0,0.0,181
1827,1974.0,4.0,1.0,63759000.0,1.0,0.0,15.0,0.0,58667.0,8092.0,6069.0,0.0,5.0,0.0,0.0,253
1828,1966.0,2.0,2.0,163122604.0,0.0,0.0,50.0,203706.0,766116.0,245649.0,271484.0,1.0,3.0,6.0,0.0,433
1829,1972.0,3.0,0.0,79405641.0,1.0,0.4,4.0,2939.0,96430.0,10633.0,14351.0,1.0,4.0,0.0,0.0,198
1830,1971.0,4.0,1.0,161603000.0,0.0,0.0,67.0,109242.0,1385755.0,343910.0,188139.0,3.0,1.0,11.0,0.0,272
1831,1976.0,3.0,0.0,82062357.0,1.0,0.0,95.0,18144.0,44568.0,31373.0,5882.0,3.0,1.0,4.0,0.0,273
1832,1979.0,2.0,0.0,143901924.0,0.0,0.0,25.0,99643.0,639564.0,200666.0,77657.0,2.0,2.0,10.0,0.0,374
1833,1959.0,2.0,2.0,152025999.0,0.0,1.0,60.0,149750.0,338258.0,183052.0,52646.0,2.0,10.0,7.0,0.0,341
1834,1986.0,1.0,0.0,104262548.0,0.0,0.0,28.8,57766.0,376646.0,52883.0,61765.0,6.0,7.0,3.0,0.0,244
1835,1982.0,2.0,1.0,47082780.0,1.0,0.0,39.0,17785.0,83677.0,21827.0,15367.0,2.0,4.0,3.0,0.0,276
1836,1958.0,2.0,1.0,155704384.0,0.0,0.0,13.0,104969.0,800855.0,157026.0,118358.0,1.0,8.0,7.0,0.0,379
1837,1956.0,3.0,0.0,104650000.0,1.0,1.0,75.0,4046.0,16184.0,0.0,10115.0,4.0,0.0,3.0,0.0,406
1838,1975.0,3.0,1.0,117508000.0,1.0,1.0,52.0,8092.0,48552.0,0.0,4046.0,6.0,8.0,5.0,0.0,555
1839,1959.0,2.0,1.0,103056470.0,0.0,0.2,75.0,4046.0,70912.0,16208.2,11584.0,4.0,8.0,6.0,0.0,362
1840,1978.0,1.0,1.6,50336779.0,0.6,0.0,74.0,11132.0,3687.0,21940.0,0.0,0.0,0.0,2.0,0.0,456
1841,1987.0,3.0,0.0,180914756.0,0.0,0.0,33.0,149007.0,1496059.0,268647.0,248378.0,0.0,6.0,10.0,0.0,368
1842,1949.0,3.0,0.0,94364930.0,0.0,0.0,10.0,38545.0,51100.0,11054.8,21125.0,2.8,4.0,2.0,0.0,287
1843,1967.0,3.0,1.0,94008000.0,0.0,1.0,86.0,10115.0,24276.0,12138.0,16184.0,2.0,1.0,1.0,0.0,506
1844,1947.0,3.0,0.0,94350717.0,0.0,0.0,8.0,32577.2,50759.0,646.0,23167.0,1.0,4.0,2.0,0.0,281
1845,1979.0,2.0,2.0,149193253.0,1.0,0.0,55.0,158419.8,655112.0,68826.0,125639.0,1.0,7.0,9.0,0.0,379
1846,1964.0,3.0,0.0,67614000.0,0.0,1.0,0.0,0.0,80920.0,6069.0,12138.0,3.2,2.0,2.0,0.0,61
1847,1978.0,2.0,0.0,119136026.0,0.6,0.0,63.0,9095.4,203306.0,22816.0,10990.0,4.0,6.0,8.0,0.0,290
1848,1969.0,1.0,1.0,42794347.0,0.0,0.2,74.0,14285.0,8994.0,13942.0,14503.0,1.0,2.0,3.0,0.0,467
1849,1980.0,0.0,1.0,33757511.0,0.0,0.0,24.0,7163.0,21991.0,20491.0,21158.0,3.0,3.0,2.0,0.0,371
1850,1948.0,1.0,2.0,161462000.0,0.0,0.0,51.0,54621.0,906304.0,145656.0,6069.0,1.0,6.0,14.0,0.0,395
1851,1956.0,3.0,2.0,144861317.0,0.0,1.0,4.0,64974.0,548599.0,103108.0,37232.0,2.4,6.0,16.0,0.0,326
1852,1954.0,2.0,1.0,188797719.0,0.0,0.0,46.0,93935.0,1535342.0,371579.0,139645.0,0.0,3.0,7.0,0.0,351
1853,1996.0,2.2,1.6,175005937.0,0.0,0.0,61.0,59383.0,1189458.0,75558.0,219877.0,2.0,6.0,12.0,0.0,294
1854,1964.0,1.0,1.0,110924775.0,0.0,1.0,90.0,6300.8,36745.0,3484.0,2922.0,4.0,5.0,4.0,0.0,308
1855,1961.0,2.0,0.0,171987065.0,0.0,0.0,57.0,88759.0,603537.0,79353.0,318377.0,2.0,6.0,11.0,0.0,201
1856,1973.0,4.0,1.0,102971000.0,1.0,0.0,24.0,6069.0,20230.0,4046.0,0.0,2.0,3.0,4.0,0.0,463
1857,1961.0,2.0,0.0,107251000.0,1.0,1.0,66.0,14706.8,210392.0,10115.0,26053.4,10.0,5.0,5.0,0.0,136
1858,1963.0,1.0,1.0,28493740.0,0.0,0.0,78.0,7571.0,89474.0,16603.0,9553.0,0.0,2.0,3.0,0.0,272
1859,1974.0,2.0,2.0,49652000.0,1.0,0.4,77.0,6069.0,4046.0,6069.0,14161.0,1.0,4.0,2.0,0.0,244
1860,1949.0,3.0,2.0,160275902.0,0.0,0.0,51.0,171649.0,970380.0,231210.0,89350.0,1.0,2.0,6.0,0.0,242
1861,1958.0,2.0,3.0,168010855.0,0.0,0.0,71.0,65929.0,1132022.0,93984.0,9037.0,2.0,7.0,3.0,0.0,236
1862,1979.0,1.0,1.0,119240709.0,0.0,1.0,27.0,56726.0,210151.0,180781.0,143151.0,0.0,11.0,8.0,0.0,257
1863,1964.0,1.0,0.0,128344071.0,0.0,0.0,10.0,10951.0,68462.0,33227.0,13276.0,0.2,8.0,5.0,0.0,344
1864,1952.0,2.0,1.0,166102374.0,0.0,0.0,83.0,47933.0,1115556.0,85232.0,107148.0,0.0,9.0,6.0,0.0,294
1865,1948.0,3.0,1.0,163919948.0,0.0,0.0,72.0,192332.0,1368379.0,45578.0,89170.0,0.0,2.0,8.0,0.0,396
1866,1966.0,3.0,1.0,125908100.0,0.0,0.0,86.0,28919.0,578900.0,84892.0,80227.0,0.0,5.0,8.0,0.0,253
1867,1978.0,3.0,0.0,145701075.0,0.0,1.0,92.0,56217.0,258753.0,127300.0,141332.0,2.0,2.0,11.0,0.0,325
1868,1989.0,3.0,0.0,183239000.0,0.0,0.0,49.0,127449.0,1859137.0,109242.0,117334.0,1.6,8.0,12.0,0.0,65
1869,1971.0,3.0,1.4,110560775.0,1.0,1.0,5.0,15345.4,255956.0,21274.0,8864.0,4.2,5.0,7.0,0.0,320
1870,1982.0,2.0,1.0,184712000.0,0.0,0.0,41.0,149702.0,1741803.0,184093.0,56644.0,1.0,6.0,9.0,0.0,442
1871,1980.0,3.0,1.0,76468924.0,0.0,0.0,34.0,69526.0,106371.0,109952.0,55762.0,2.0,0.0,6.4,0.0,256
1872,1958.0,2.0,2.0,114782000.0,0.0,1.0,69.0,208369.0,333795.0,208369.0,157794.0,4.0,12.0,6.0,1.0,144
1873,1982.0,2.0,2.0,37939980.0,1.0,0.0,52.0,997.0,11578.0,30717.0,14456.2,1.0,3.0,2.0,0.0,466
1874,1969.0,2.0,1.0,64226950.0,1.0,0.0,24.0,5531.0,6914.0,4148.0,6811.0,0.0,0.0,2.0,0.0,439
1875,1963.0,2.0,2.0,125204918.0,0.0,1.0,87.0,1713.0,58048.0,0.0,3389.4,0.0,7.0,7.0,0.0,343
1876,1953.0,2.0,4.0,92348000.0,1.0,1.0,72.0,8780.2,18207.0,14161.0,4046.0,0.0,3.0,1.0,0.0,197
1877,1952.0,2.0,2.0,180504000.0,1.0,2.0,104.0,28322.0,570486.0,22311.0,0.0,4.0,0.0,7.0,0.0,231
1878,1981.0,2.0,2.0,58338000.0,1.0,0.0,25.0,4046.0,24276.0,24276.0,10115.0,0.0,0.0,2.0,0.0,536
1879,1983.0,3.4,0.0,68639184.4,1.0,0.0,28.2,4672.0,231248.0,34960.0,1424.0,4.0,7.0,5.0,0.0,361
1880,1965.0,2.0,1.0,166539464.0,0.0,0.0,53.0,137690.0,1037103.0,275009.0,104315.0,2.0,0.0,12.0,0.0,313
1881,1948.0,3.0,3.0,136989655.0,0.0,1.0,75.0,51868.0,269719.0,5386.0,17237.0,2.0,11.0,3.0,0.0,251
1882,1965.0,2.0,3.0,86935506.0,1.0,1.0,11.0,875.0,13389.0,1313.0,4483.0,0.0,1.0,3.0,0.0,294
1883,1949.0,3.0,1.0,117276832.0,0.0,1.0,69.0,4059.0,155675.0,4018.0,34240.0,1.0,6.0,10.0,0.0,213
1884,1968.0,2.0,2.0,167767634.0,0.0,0.0,34.0,63745.0,803268.0,183435.0,134906.0,0.0,6.0,8.0,0.0,366
1885,1954.0,2.0,3.0,149505684.0,0.0,0.0,73.0,149245.0,1084916.0,210034.0,166115.0,1.0,1.0,7.0,0.0,313
1886,1989.0,2.0,0.0,16882779.0,0.0,0.0,54.0,32869.0,167984.0,6058.0,27297.0,19.0,1.0,1.0,0.0,239
1887,1961.0,3.0,3.0,158037905.0,0.0,0.0,37.0,72895.0,475478.0,56301.0,50864.0,0.0,4.0,9.0,0.0,285
1888,1972.0,2.0,0.0,123998093.0,0.0,0.0,59.0,177492.0,446262.0,170407.0,23766.0,0.0,5.0,8.0,0.0,375
1889,1954.0,2.0,2.0,141199096.0,0.0,1.0,42.0,45737.0,503781.0,277004.0,31505.0,4.0,9.0,7.0,0.0,306
1890,1990.0,0.0,0.0,47823698.6,1.0,0.0,91.0,18207.0,28322.0,28322.0,22253.0,0.0,3.0,3.0,0.0,144
1891,1966.0,2.0,1.0,102074945.0,0.0,1.0,64.0,9929.0,57426.0,27580.0,20386.0,2.0,7.0,4.0,0.0,351
1892,1945.0,3.0,2.0,117475080.0,0.0,0.0,73.0,14656.0,215190.0,6168.0,20597.0,1.0,5.6,7.0,0.0,304
1893,1951.0,2.4,2.0,80096000.0,1.0,1.0,17.0,2023.0,0.0,0.0,6069.0,1.0,0.0,5.0,0.0,461
1894,1986.0,3.0,1.0,183571274.0,0.0,0.0,59.0,192916.0,725362.0,164369.0,147045.0,0.0,8.2,8.0,0.0,374
1895,1960.0,2.0,0.2,94351017.0,0.0,0.0,13.0,19311.0,47099.0,0.0,10373.0,2.0,4.0,4.0,0.0,235
1896,1968.0,2.0,1.0,158784102.0,0.0,0.0,47.0,115295.0,415544.0,72284.0,141085.0,0.0,1.0,7.0,0.0,277
1897,1973.0,3.0,1.0,79040288.8,1.0,0.0,41.0,6069.0,6797.0,9456.0,6139.0,2.0,0.0,3.0,0.0,366
