tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1979,2,2,60229000.0,1,1,96,0.0,4046.0,2023.0,4046.0,3,3,0,0,800,10,3,2014,0,0
1967,2,1,123089499.0,0,1,67,97536.0,409882.0,167860.592,121674.0,2,3,12,0,533,14,6,2013,3,2
1985,3,1,45220965.0,1,0,74,712.0,29390.0,356.0,356.0,1,0,2,0,533,16,6,2013,3,2
1966,2,1,102073929.0,0,1,63,10082.0,57973.0,28192.0,20495.0,2,6,4,0,535,17,6,2013,3,4
1975,2,0,62671000.0,1,0,19,20687.708,72828.0,50575.0,32368.0,0,8,0,0,230,17,8,2012,4,0
1968,2,0,140054745.0,0,0,24,59249.0,201388.0,34333.0,78470.0,0,8,4,0,536,17,6,2013,3,4
1967,2,1,130880562.0,0,1,26,83468.0,201679.0,1936.0,87165.0,2,6,8,0,535,15,6,2013,3,2
1953,4,0,106704479.0,1,1,42,2503.0,121545.0,10014.0,0.0,8,9,5,0,534,17,6,2013,4,4
1951,2,2,131968770.0,0,1,25,80170.0,285983.0,77895.0,56687.0,2,8,9,0,536,18,6,2013,3,1
1973,2,2,10714000.0,0,1,7,14161.0,12138.0,21635.856,0.0,2,3,0,0,575,28,7,2013,6,0
1959,1,0,97990891.0,0,0,2,30222.0,96786.0,16135.0,28248.0,1,6,9,0,535,16,6,2013,3,0
1985,1,0,103696093.0,0,0,46,50102.0,312710.0,63143.0,54514.0,4,6,2,0,536,18,6,2013,3,4
1970,2,0,200899625.0,0,0,35,75731.0,1604205.0,202920.472,171079.0,1,4,10,0,534,15,6,2013,3,5
1970,2,1,104744432.0,0,0,40,25989.0,314931.052,133376.0,47871.0,1,3,2,0,536,16,6,2013,3,3
1977,2,1,118810462.0,0,1,60,30193.0,172971.0,85239.0,72449.0,2,8,6,0,534,13,6,2013,3,3
1948,3,4,135304000.0,0,1,7,12138.0,38437.0,15462.952,2023.0,5,6,7,0,754,23,1,2014,3,4
1952,2,2,152830160.744,0,0,80,182252.0,972804.0,128376.0,132934.0,1,10,8,0,534,18,6,2013,4,2
1959,2,0,84466231.0,1,0,18,0.0,103753.0,3178.0,8422.0,2,2,3,0,536,17,6,2013,3,6
1986,4,0,68082000.0,0,0,44,2023.0,26299.0,24276.0,10115.0,3,0,2,0,622,13,9,2013,4,2
1947,4,1,148684000.0,0,0,0,103173.0,1062075.0,192185.0,157794.0,1,7,6,0,687,17,11,2013,6,2
1961,2,0,90364787.0,1,1,31,5140.0,71297.344,14927.0,3279.0,0,5,2,0,536,17,6,2013,3,0
1955,2,1,97821165.0,0,1,61,6610.0,13546.0,2708.0,1173.0,1,0,3,0,533,17,6,2013,3,4
1945,4,2,106130000.0,0,0,89,22253.0,135541.0,0.0,14161.0,0,6,4,0,471,15,4,2013,0,1
1950,3,2,151048000.0,0,1,52,157794.0,1007454.0,4046.0,30345.0,1,14,7,0,456,31,3,2013,6,2
1980,1,1,119653307.0,0,1,17,45845.0,202320.0,122598.0,105235.248,0,9,8,0,536,17,6,2013,3,3
1962,4,1,134745000.0,0,1,91,8092.0,196231.0,18207.0,52598.0,1,4,13,0,622,13,9,2013,4,0
1981,1,1,164738717.0,0,0,19,57065.0,665628.088,114425.0,108314.0,1,3,9,0,535,16,6,2013,3,5
1969,3,2,110390617.0,1,1,6,16041.0,237564.0,19249.0,8020.0,9,5,7,0,535,16,6,2013,3,4
1958,2,0,160640129.0,0,0,96,56315.0,965046.0,425201.0,288007.0,1,4,7,0,533,16,6,2013,4,2
1963,4,1,64575000.0,1,1,12,4046.0,0.0,4046.0,6069.0,3,2,4,0,897,15,6,2014,6,0
1952,4,3,62866548.0,0,1,1,2968.0,14934.396,1404.0,1077.0,3,0,1,0,536,17,6,2013,3,0
1961,3,1,107957223.0,0,1,45,9763.0,124462.612,14375.0,21173.0,3,2,5,0,535,16,6,2013,3,3
1945,0,0,116526762.0,0,1,66,3257.0,74544.0,91209.0,141032.0,2,2,9,0,533,16,6,2013,3,0
1964,4,2,169193295.0,0,0,44,91925.0,739622.0,91651.0,72827.0,0,3,11,0,535,15,6,2013,4,3
1983,2,1,54886000.0,1,0,29,2023.0,12138.0,0.0,4614.932,0,0,0,0,664,25,10,2013,4,0
1957,2,0,175547377.0,0,0,65,109987.0,1038084.0,196663.0,118837.0,2,4,10,0,533,15,6,2013,3,6
1964,3,1,123889965.74,0,0,92,15236.0,330851.0,44727.0,42270.0,0,7,8,0,533,15,6,2013,4,4
1988,2,0,147412000.0,0,0,78,273105.0,1523319.0,0.0,36414.0,0,7,6,0,670,31,10,2013,3,1
1961,1,1,110928435.0,0,1,75,11135.0,47849.0,2744.0,4459.832,4,5,5,0,535,17,6,2013,4,5
1949,3,3,117010000.0,0,1,70,0.0,50575.0,8092.0,8092.0,0,4,4,0,652,13,10,2013,6,1
1948,2,1,77331000.0,0,0,23,4046.0,74851.0,311542.0,34391.0,0,2,6,0,243,30,8,2012,3,2
1975,1,1,191184112.0,0,0,14,49009.0,403857.0,135965.0,196440.0,0,7,7,0,535,16,6,2013,3,2
1973,2,1,165822283.0,0,0,35,92791.0,826513.0,79373.0,54457.0,0,8,9,0,534,15,6,2013,4,6
1962,4,2,113016342.0,0,1,13,40822.0,24710.0,21350.0,8144.0,2,6,7,0,535,15,6,2013,3,0
1967,3,2,145965000.0,0,1,82,70805.0,220507.0,2023.0,18207.0,3,7,11,0,784,22,2,2014,5,0
1962,1,1,196522000.0,0,0,37,364140.0,722211.0,370209.0,56644.0,0,5,12,0,843,22,4,2014,1,0
1965,3,2,114727945.0,0,1,52,6729.0,90797.0,1362.0,8134.0,3,10,4,0,534,17,6,2013,3,4
1966,2,1,131459496.0,0,0,100,284152.0,354677.0,66230.0,94685.0,0,6,10,0,534,16,6,2013,4,2
1973,1,1,165504328.0,0,0,24,285994.0,1489413.0,330769.0,168126.0,0,3,9,0,536,19,6,2013,4,4
1965,4,2,91975000.0,1,1,42,0.0,44506.0,0.0,6069.0,3,0,2,0,420,23,2,2013,5,0
1952,4,2,112057000.0,0,1,11,6069.0,2023.0,6069.0,2023.0,4,4,4,0,792,2,3,2014,6,0
1959,2,1,137912000.0,0,1,22,38437.0,1149064.0,192185.0,242760.0,5,14,6,0,268,24,9,2012,0,5
1973,1,1,81783337.0,1,1,42,7431.0,16866.0,10122.0,4728.0,2,2,1,0,536,17,6,2013,3,2
1970,2,3,138331977.0,0,0,51,16202.0,436743.0,138747.0,36246.0,3,5,10,0,535,16,6,2013,3,5
1991,2,0,40060213.0,1,0,68,2786.0,23367.0,206.0,12695.0,1,0,0,0,533,18,6,2013,3,0
1900,3,0,169786609.0,0,0,41,288071.0,1145589.0,198534.0,120718.0,3,4,4,0,540,23,6,2013,4,3
1970,2,0,86922000.0,1,1,78,6069.0,14161.0,0.0,0.0,4,4,3,0,840,19,4,2014,5,0
1968,3,0,126116753.0,0,0,73,35891.0,675473.0,99930.0,94439.0,0,2,7,0,533,14,6,2013,4,4
1967,1,2,135159513.0,0,0,22,44805.0,362756.0,92045.0,68490.0,4,6,13,0,537,20,6,2013,2,1
1953,2,0,60119055.496,0,0,44,8092.0,4046.0,2023.0,10115.0,0,1,3,0,837,16,4,2014,2,0
1967,3,2,109186233.0,1,1,20,15339.0,172909.716,21830.0,7058.0,8,6,6,0,536,19,6,2013,3,4
1979,3,1,165401896.0,0,0,24,56354.0,843726.0,81461.0,40496.0,0,3,7,0,534,14,6,2013,3,5
1966,2,2,124881047.0,0,1,72,5235.0,98400.0,3568.0,4758.0,0,5,5,0,535,18,6,2013,3,4
1963,2,0,130348192.0,0,0,63,28938.0,535722.0,98277.0,38783.0,1,3,7,0,533,14,6,2013,3,1
1957,1,2,166648399.0,0,0,40,112547.0,1693070.0,376294.0,266122.0,0,8,11,0,535,16,6,2013,3,4
1973,2,2,74263463.0,0,0,39,4313.0,124935.0,106006.0,75225.0,0,6,5,0,536,18,6,2013,3,1
1965,2,2,128301302.0,0,1,24,12782.0,215236.0,40030.0,15861.0,0,10,8,0,537,20,6,2013,2,0
1964,2,2,138165928.0,0,1,82,41918.0,236352.0,39525.0,46672.0,4,6,8,0,535,18,6,2013,3,4
1965,3,1,140537235.0,0,1,66,75058.0,229215.0,60942.0,66784.0,2,2,9,0,534,16,6,2013,3,3
1954,2,2,150971705.0,0,0,25,184334.0,1458099.0,349165.0,251027.0,0,4,5,0,537,19,6,2013,3,6
1979,2,2,84871000.0,1,0,27,14161.0,46529.0,22253.0,4046.0,2,2,5,0,888,6,6,2014,4,1
1960,3,1,78631828.0,0,1,61,9888.0,39518.064,0.0,12359.0,0,2,0,0,533,16,6,2013,3,3
1948,2,3,135103363.0,0,0,5,34045.0,108417.0,17812.0,13280.0,4,6,7,0,535,17,6,2013,3,4
1972,1,0,102657812.0,0,1,71,27949.0,259127.0,65640.0,9316.0,1,4,5,0,533,15,6,2013,3,0
1947,3,1,96256019.0,0,0,25,16547.0,440505.0,165677.0,94717.0,4,10,6,0,534,16,6,2013,4,3
1958,2,1,152575137.908,0,0,9,149278.0,771047.0,227921.0,156520.124,1,8,7,0,536,19,6,2013,3,5
1949,3,1,175549000.0,0,0,75,339864.0,1351364.0,505750.0,206346.0,3,6,11,0,634,25,9,2013,2,0
1975,2,1,69571055.0,1,0,38,6533.0,36513.0,30476.0,5969.0,1,4,2,0,534,17,6,2013,3,2
1974,2,1,44414000.0,1,0,45,22253.0,64736.0,21399.956,8092.0,5,0,4,0,643,4,10,2013,4,1
1972,2,1,165016938.0,0,0,43,137439.0,1171524.0,74902.0,82500.0,0,4,10,0,535,16,6,2013,4,6
1981,1,0,171106000.0,0,0,0,84966.0,228599.0,64736.0,331772.0,3,6,5,0,423,26,2,2013,1,1
1967,2,2,48950000.0,1,0,77,10115.0,18207.0,0.0,6069.0,4,6,3,0,876,25,5,2014,6,0
1988,2,1,185615786.0,0,0,16,52830.0,328509.0,128047.0,55343.0,2,13,9,0,534,15,6,2013,5,5
1962,2,1,110779748.0,0,1,47,27127.1,267804.0,24536.384,3107.0,6,7,8,0,535,16,6,2013,4,4
1957,2,0,104556838.0,1,1,41,3279.0,6400.0,11150.0,3279.0,3,0,3,0,535,18,6,2013,3,0
1956,2,1,110320336.0,0,1,66,35570.0,252367.0,21747.0,0.0,6,9,8,0,534,16,6,2013,3,4
1975,1,0,51517266.0,1,0,22,12771.0,24970.0,30206.0,23395.0,1,2,4,0,536,17,6,2013,3,3
1949,1,2,134426109.0,0,0,13,107992.0,344639.0,30136.0,51281.0,1,8,7,0,535,18,6,2013,3,4
1986,2,1,55620853.0,1,0,50,0.0,27828.0,3727.0,4683.0,1,3,2,0,534,16,6,2013,3,2
1984,2,2,62609000.0,1,0,102,0.0,32368.0,36414.0,36414.0,0,0,6,0,824,3,4,2014,3,2
1969,2,2,153984490.0,0,0,43,74715.0,591539.0,181761.0,35821.0,0,7,11,0,534,16,6,2013,4,4
1973,2,1,165434702.0,0,0,16,148635.0,1216186.0,92328.0,63760.0,0,7,9,0,536,18,6,2013,4,6
1976,4,2,319003000.0,0,1,93,6069.0,3210501.0,0.0,2023.0,16,0,0,0,789,27,2,2014,3,1
1976,2,3,84131000.0,1,0,73,2023.0,14161.0,2023.0,0.0,0,0,2,0,351,16,12,2012,6,1
1948,4,0,159784000.0,0,0,29,46529.0,226576.0,125426.0,139587.0,0,7,14,0,332,27,11,2012,1,1
1977,2,0,97053832.0,0,1,50,8332.0,168307.0,36281.0,1782.0,1,5,4,0,534,15,6,2013,2,0
1959,3,2,98326153.792,0,1,0,4046.0,91035.0,22253.0,12138.0,0,0,5,0,524,7,6,2013,4,0
1946,2,1,107133833.0,0,0,38,40375.0,186416.0,62420.0,9907.0,3,9,4,0,534,16,6,2013,4,4
1972,2,1,176514000.0,0,0,105,24276.0,831453.0,208369.0,54621.0,1,5,11,0,533,13,6,2013,3,2
1985,3,1,136846648.0,0,0,21,65470.0,735718.0,108762.0,138368.0,0,6,8,0,535,16,6,2013,3,2
1987,2,0,138591686.0,0,0,22,3701.0,845740.0,338985.0,116639.0,0,3,6,0,535,15,6,2013,3,5
1965,2,0,158364000.0,1,1,33,36414.0,441014.0,52598.0,84966.0,5,6,9,0,535,17,6,2013,3,0
1960,1,0,96700000.0,0,1,7,6069.0,14161.0,6069.0,8092.0,2,4,1,0,572,25,7,2013,3,1
1976,4,2,127670000.0,0,1,36,12138.0,180047.0,0.0,4046.0,0,1,10,0,599,21,8,2013,2,0
1972,2,1,135454731.608,0,1,19,76874.0,443480.956,97104.0,62713.0,4,6,10,0,663,24,10,2013,3,4
1977,1,1,51608439.0,1,0,37,24044.0,21139.0,17003.0,9090.0,1,0,1,0,534,15,6,2013,3,6
1967,3,3,71886312.0,1,0,48,13017.0,32675.0,4353.0,3628.0,2,0,5,0,534,16,6,2013,4,0
1958,2,1,104015205.0,0,1,15,2023.0,71797.0,22019.0,188.0,6,2,2,0,536,18,6,2013,3,3
1975,3,0,139765858.0,0,0,28,28029.0,984825.0,157122.0,90081.0,2,2,4,0,534,15,6,2013,3,5
1960,2,0,164559403.0,0,0,62,76006.0,985859.0,55789.0,85913.0,1,4,9,0,533,15,6,2013,3,6
1970,3,3,109580925.0,0,1,43,4427.0,1521.0,2655.0,3035.0,4,5,6,0,534,17,6,2013,4,0
1956,2,0,78219890.0,1,0,44,19488.0,114859.0,44143.0,42716.0,3,1,3,0,534,14,6,2013,3,5
1977,2,1,81561572.0,0,1,30,517.0,11620.0,4517.0,0.0,2,3,1,0,536,17,6,2013,3,2
1950,2,0,126532000.0,0,1,33,10115.0,265013.0,48469.164,36414.0,3,10,10,0,412,15,2,2013,4,0
1960,2,2,152071832.0,0,1,58,146749.0,338810.0,188185.0,49645.0,2,10,7,0,534,17,6,2013,4,4
1983,4,1,141142000.0,0,0,20,0.0,799085.0,56644.0,4046.0,2,8,6,0,640,1,10,2013,1,2
1976,2,1,150582000.0,0,0,30,4046.0,842641.04,177321.828,125426.0,0,8,10,0,535,15,6,2013,3,2
1973,2,2,110811433.0,0,1,6,20824.0,282493.0,24377.152,9784.0,8,5,7,0,535,15,6,2013,3,4
1976,3,0,96822770.0,0,1,60,7022.0,67968.0,476.0,3336.0,3,1,1,0,534,16,6,2013,3,6
1977,2,1,165181288.0,0,0,39,329409.0,1453267.0,219893.0,119425.0,0,3,8,0,536,17,6,2013,4,4
1959,2,2,155589000.0,0,1,39,149702.0,770763.0,228599.0,155771.0,1,8,8,0,818,28,3,2014,4,5
1978,2,0,168366284.0,0,0,86,247393.0,936996.0,385742.0,307638.0,1,7,9,0,533,17,6,2013,4,1
1965,1,0,80623361.0,0,1,39,6593.0,13771.0,4113.0,3199.0,1,2,1,0,536,16,6,2013,3,2
1953,2,2,127464510.0,0,1,48,137922.0,573321.0,110074.0,94268.0,4,8,7,0,536,18,6,2013,4,6
1958,3,0,102993850.0,0,0,82,15752.0,573588.852,8235.0,9971.0,1,0,5,0,533,13,6,2013,3,1
1980,2,0,84082021.0,1,0,39,14263.0,115845.0,36390.0,22835.0,1,7,2,0,536,17,6,2013,3,6
1975,3,0,61642000.0,1,0,57,2023.0,56644.0,20230.0,0.0,3,0,5,0,626,17,9,2013,1,2
1973,2,2,151861714.0,0,0,58,49703.0,533449.0,161264.0,88573.0,1,7,9,0,534,12,6,2013,3,4
1961,2,1,76167387.008,2,1,100,0.0,2023.0,6069.0,8092.0,2,2,5,0,907,25,6,2014,2,0
1965,2,1,149488897.0,0,0,45,141640.0,984522.0,304341.0,253192.0,1,6,10,0,535,16,6,2013,3,2
1940,4,1,169159674.0,0,0,39,143912.0,726300.0,122011.0,73702.0,1,4,10,0,537,20,6,2013,3,3
1955,4,2,78585900.0,1,1,26,7273.0,30514.0,602.0,0.0,5,1,1,0,536,17,6,2013,3,5
1968,3,1,91907810.0,0,1,57,7570.0,40917.0,6547.0,6090.0,5,6,6,0,535,17,6,2013,3,5
1984,3,1,87665000.0,1,0,50,6852.38,30345.0,4046.0,8092.0,2,1,1,0,379,13,1,2013,6,0
1941,2,1,108575179.0,0,0,21,66069.0,200514.0,94384.0,16989.0,0,8,4,0,535,18,6,2013,3,4
1983,3,0,84863690.0,0,0,61,7050.0,105076.0,5548.0,12338.0,0,2,4,0,533,17,6,2013,3,1
1914,4,1,170069914.0,0,0,37,235801.0,1139614.0,196450.404,138515.0,2,4,5,0,539,21,6,2013,3,3
1952,2,0,108935705.0,1,1,27,848.0,56841.0,16575.0,4829.0,4,2,4,0,536,20,6,2013,3,0
1973,2,1,117597484.0,1,1,63,45906.0,169236.0,18504.0,17723.0,6,7,5,0,534,15,6,2013,3,4
1971,1,2,155563971.0,0,0,7,213741.0,540244.0,237063.0,182673.0,1,0,14,0,536,17,6,2013,3,0
1970,2,3,109622000.0,0,1,43,2023.0,12138.0,0.0,0.0,4,5,6,0,595,17,8,2013,5,0
1958,2,4,97389000.0,0,1,65,4979.844,50575.0,0.0,8092.0,3,8,5,0,324,19,11,2012,0,3
1988,3,1,184149877.0,0,0,87,235371.0,1455105.0,162508.0,153818.0,2,5,7,0,533,15,6,2013,3,3
1972,2,2,152104434.0,0,1,50,54127.0,485150.0,183845.0,67770.0,1,7,10,0,534,14,6,2013,3,4
1967,3,1,129162278.0,0,1,23,8763.0,195922.0,25391.0,18333.0,2,6,8,0,535,16,6,2013,2,0
1971,0,1,19961813.0,1,0,5,32853.0,22671.0,17136.78,33482.0,1,1,4,0,534,15,6,2013,3,6
1970,1,1,164608997.0,0,0,59,39080.0,711312.0,221294.0,61725.244,0,3,10,0,533,15,6,2013,4,5
1957,1,0,111321707.0,0,0,60,53634.0,305935.0,86046.0,42251.0,4,6,6,0,534,17,6,2013,3,5
1962,2,1,140290151.0,0,0,29,77277.0,439891.0,342617.0,189913.0,2,9,8,0,535,15,6,2013,2,1
1959,2,1,56633000.0,1,1,75,10115.0,42483.0,18207.0,0.0,3,5,2,0,347,12,12,2012,2,0
1960,2,1,136073593.0,0,1,42,66321.0,367981.0,51198.0,31005.0,3,8,9,0,536,17,6,2013,3,3
1953,3,2,139207557.0,0,0,66,15718.0,169297.0,8826.0,7788.0,3,8,5,0,533,16,6,2013,3,3
1975,2,0,79183730.0,1,0,27,13401.0,70475.0,28825.0,37458.0,2,3,4,0,534,17,6,2013,3,1
1957,2,2,105321457.0,0,0,50,13066.0,152541.0,61457.0,29320.0,0,1,2,0,536,18,6,2013,4,3
1958,2,1,85964225.0,0,1,38,13913.0,36125.0,1982.0,2973.0,4,3,1,0,536,16,6,2013,4,1
1981,1,2,36561531.0,1,0,71,11816.024,18487.0,45447.0,330.0,2,5,2,0,535,18,6,2013,3,0
1999,1,0,66149621.0,1,0,63,395.0,8474.0,6483.0,6069.0,1,3,3,0,533,16,6,2013,3,0
1955,2,0,102030815.18,0,1,57,52036.0,134708.0,60295.0,22607.0,5,5,3,0,535,18,6,2013,3,3
1949,4,0,125037000.0,0,1,28,6069.0,202300.0,0.0,10115.0,3,8,11,0,605,27,8,2013,1,0
1983,3,0,160574000.0,0,0,12,48552.0,1082305.0,147679.0,32368.0,0,1,13,0,548,1,7,2013,0,3
1981,3,1,154934527.0,0,0,88,76978.908,508411.0,67274.0,28937.0,1,6,9,0,533,12,6,2013,3,2
1977,1,2,42478746.0,0,0,93,14859.0,7436.0,10827.0,12166.0,1,2,2,0,533,14,6,2013,3,1
1957,2,3,88775000.0,0,1,31,16184.0,68782.0,14161.0,0.0,4,6,6,0,675,5,11,2013,1,0
1971,2,1,142200000.0,0,0,6,192274.856,716142.0,224553.0,97104.0,1,4,7,0,909,27,6,2014,4,0
1970,3,2,130974019.0,0,1,12,24735.0,157794.0,24083.0,32442.0,5,7,7,0,535,16,6,2013,3,0
1961,2,0,166215291.0,0,0,87,140919.0,1864620.0,89071.0,160257.0,0,5,10,0,533,17,6,2013,4,4
1956,2,0,172459587.0,0,0,36,71038.0,710007.0,118988.0,300293.0,2,4,11,0,534,16,6,2013,3,6
1974,2,0,191358935.0,0,0,70,131044.0,1793726.0,87803.0,32460.0,2,4,8,0,533,13,6,2013,3,5
1971,4,3,49845000.0,1,0,18,2023.0,50575.0,30345.0,15759.392,2,4,3,0,263,19,9,2012,2,5
1984,2,0,190604707.0,0,0,38,209698.216,1670797.0,201431.0,279725.0,0,5,10,0,534,17,6,2013,4,5
1961,3,1,108135175.0,0,1,43,10432.0,130310.0,15617.0,22128.0,4,2,6,0,535,16,6,2013,3,3
1971,2,0,151293244.0,0,0,46,114562.524,619481.0,97897.0,140576.0,2,9,4,0,534,16,6,2013,4,4
1984,2,2,165853422.0,0,0,19,170184.0,1242920.0,30385.0,236485.0,1,3,6,0,536,16,6,2013,3,5
1958,3,0,107152471.0,0,0,13,103898.0,622275.0,79293.0,45945.0,2,5,7,0,535,16,6,2013,3,6
1960,4,1,130018465.0,0,1,39,16778.0,190707.0,1808.0,0.0,5,5,6,0,536,16,6,2013,3,2
1972,2,2,151957431.0,0,1,56,45420.0,512947.0,165761.0,81501.0,1,7,10,0,534,12,6,2013,3,4
1974,2,2,47673000.0,2,0,6,2023.0,28498.716,40460.0,10115.0,3,1,3,0,536,16,6,2013,3,0
1991,2,0,44665386.0,1,0,5,27540.0,58443.0,31530.0,9947.0,3,2,0,0,534,14,6,2013,4,3
1970,2,0,191597796.0,0,0,71,125774.0,1749930.0,89983.0,28644.0,1,4,8,0,533,15,6,2013,3,5
1977,2,1,111409159.0,0,1,41,58198.0,166040.0,95701.0,16650.0,3,2,6,0,535,15,6,2013,3,2
1956,2,0,127889981.0,0,0,58,119677.716,481385.0,173279.0,162146.0,1,5,9,0,534,16,6,2013,3,6
1982,2,2,77969000.0,0,0,8,6069.0,24276.0,24276.0,36414.0,1,3,0,0,429,4,3,2013,0,5
1946,4,1,160016752.0,0,0,43,123798.0,633446.0,191829.0,111818.0,1,4,9,0,535,17,6,2013,3,1
1958,2,2,152851786.36,0,0,28,194306.0,1549352.0,315625.0,202681.0,0,4,5,0,536,18,6,2013,4,6
1977,1,1,29432000.0,1,0,72,47345.016,28322.0,4046.0,76874.0,5,2,4,0,317,12,11,2012,0,6
1969,2,2,83643981.0,1,0,62,12310.0,238954.0,731.0,43042.0,6,6,5,0,533,17,6,2013,3,5
1953,3,1,105501495.0,0,0,77,5570.0,158995.0,18124.0,415.0,3,9,4,0,533,15,6,2013,4,4
1978,2,0,69430000.0,1,0,45,10115.0,42483.0,62713.0,0.0,0,5,1,0,365,30,12,2012,6,2
1981,0,1,47583000.0,1,0,92,12138.0,6069.0,24276.0,10115.0,2,3,3,0,710,10,12,2013,1,0
1980,2,2,36087000.0,1,0,83,0.0,2023.0,16184.0,2023.0,3,0,4,1,379,13,1,2013,6,0
1961,3,0,78725173.0,1,1,23,16928.0,71121.0,24167.0,21292.0,3,2,2,0,534,16,6,2013,3,5
1960,3,3,134141445.0,0,0,18,167379.0,885519.0,161225.0,48364.0,0,2,6,0,535,16,6,2013,4,6
1961,1,1,97043000.0,1,1,57,4046.0,0.0,6069.0,0.0,2,0,4,0,558,11,7,2013,3,0
1978,1,2,69861340.0,1,0,33,1492.0,26116.0,7659.0,0.0,1,1,4,0,534,15,6,2013,3,2
1996,2,0,145741000.0,0,0,73,50575.0,958902.0,451129.0,20230.0,2,2,8,0,470,14,4,2013,6,0
1990,2,0,185648593.0,0,0,17,59627.0,414919.0,124945.0,57346.0,3,12,10,0,534,15,6,2013,5,5
1959,3,2,165955916.0,0,0,90,138181.0,1333370.0,49217.0,117159.0,0,9,6,0,535,18,6,2013,4,4
1961,2,0,153789049.0,0,0,34,102862.0,592243.0,81118.0,76501.0,2,7,6,0,535,16,6,2013,4,4
1967,1,2,118450236.0,0,1,21,15594.0,231178.0,13614.0,27902.0,3,3,8,0,535,17,6,2013,2,6
1982,3,1,165200548.0,0,0,17,47863.0,832846.0,37942.0,59548.468,0,4,6,0,534,14,6,2013,3,5
1972,3,1,150160749.0,0,0,27,221996.0,1669505.0,145988.0,40815.0,0,5,6,0,537,20,6,2013,3,6
1972,3,2,51497047.0,1,0,38,2140.0,35477.0,9997.0,8922.0,1,5,3,0,536,18,6,2013,3,6
1956,2,2,157583581.0,0,0,42,89161.0,1208674.0,146869.0,250618.0,1,5,7,0,536,16,6,2013,3,5
1976,4,2,80280000.0,1,0,61,2023.0,12138.0,0.0,0.0,3,0,1,0,479,23,4,2013,1,1
1962,2,1,130254000.0,0,1,103,40460.0,805154.0,163863.0,62713.0,1,2,6,0,828,7,4,2014,0,1
1988,2,0,190867103.0,0,0,57,171329.0,1912098.0,108354.0,103631.0,2,3,10,0,533,13,6,2013,3,5
1966,3,2,124559754.0,0,0,74,106548.0,818359.0,152398.0,91700.0,3,11,4,0,533,16,6,2013,5,5
1955,4,0,138191000.0,0,0,6,269059.0,837522.0,148339.048,60690.0,0,5,6,0,810,20,3,2014,3,6
1957,2,1,181030352.0,0,1,102,65583.0,661056.0,63034.0,27198.0,3,0,6,0,533,14,6,2013,3,3
1954,2,2,150751000.0,0,1,63,24276.0,684188.8,398531.0,360094.0,1,9,14,0,411,14,2,2013,3,0
1954,1,0,97996237.0,0,0,0,22534.0,108963.968,12598.0,24787.0,1,6,7,0,536,17,6,2013,3,0
1949,4,2,114132000.0,0,1,67,0.0,184093.0,0.0,10115.0,1,2,11,0,357,22,12,2012,5,3
1950,3,2,78287490.0,1,0,36,5837.0,29846.0,539.0,771.0,5,1,0,0,534,14,6,2013,3,5
1984,2,1,57322000.0,1,0,63,2023.0,40460.0,14161.0,8092.0,3,4,4,0,446,21,3,2013,3,0
1976,2,0,78887044.0,0,0,7,2202.0,84850.0,17831.0,26103.0,1,3,0,0,534,16,6,2013,3,5
1971,2,0,52926409.0,1,0,3,26830.0,49441.0,31077.0,1334.0,0,2,4,0,534,16,6,2013,4,6
1989,4,0,58742000.0,1,0,28,11345.672,125426.0,10115.0,6069.0,3,1,5,0,411,14,2,2013,3,0
1950,4,4,155362000.0,0,0,39,26299.0,693889.0,169932.0,113288.0,3,0,5,0,851,30,4,2014,2,0
1966,3,1,132584000.0,0,0,9,129472.0,582624.0,0.0,42483.0,3,11,6,0,535,16,6,2013,4,6
1958,2,1,160260163.0,0,0,27,46471.0,777180.0,214351.0,54245.0,0,6,11,0,535,15,6,2013,3,2
1970,2,1,147898314.0,0,0,38,61653.0,281681.0,16307.008,18019.0,1,3,7,0,536,18,6,2013,3,4
1951,3,1,135594146.0,0,1,80,6974.0,107144.0,8369.0,8092.0,3,4,5,0,533,15,6,2013,3,4
1966,3,3,171634991.0,0,0,29,61072.0,1131511.0,126794.0,201260.0,2,5,12,0,534,14,6,2013,3,3
1963,3,3,149852000.0,0,0,3,74851.0,1189524.0,291312.0,74851.0,0,8,6,0,719,19,12,2013,3,0
1962,2,2,135348691.0,0,1,28,40900.0,343667.0,35990.0,25858.0,4,6,9,0,536,19,6,2013,2,1
1960,3,0,96078922.0,0,1,78,27009.0,109200.0,40465.0,7951.0,6,6,4,0,533,16,6,2013,4,3
1986,2,0,145279346.52,0,0,12,178788.316,917973.0,331742.0,105097.0,0,4,6,0,536,17,6,2013,4,5
1975,1,1,93493748.0,0,1,78,138458.0,271329.0,265366.0,213730.0,7,6,5,0,534,16,6,2013,3,3
1966,3,3,138847165.0,0,0,68,9979.0,357961.0,60228.0,33182.0,5,3,10,0,535,18,6,2013,2,5
1964,2,1,166544630.0,0,0,55,129516.0,1004200.0,289288.0,86725.0,2,0,12,0,534,13,6,2013,3,5
1964,2,2,141431000.0,0,1,20,26299.0,143633.0,60690.0,30345.0,0,1,4,0,760,29,1,2014,2,0
