tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,day,month,year,dow,jumlah_promosi
1981,1,0,171106000.0,0,0,0,84966.0,228599.0,64736.0,331772.0,3,6,5,0,423,26,2,2013,1,1
1967,2,2,48950000.0,1,0,77,10115.0,18207.0,0.0,6069.0,4,6,3,0,876,25,5,2014,6,0
1988,2,1,185615786.0,0,0,16,52830.0,328509.0,128047.0,55343.0,2,13,9,0,534,15,6,2013,5,5
1962,2,1,110779748.0,0,1,47,27127.1,267804.0,24536.384,3107.0,6,7,8,0,535,16,6,2013,4,4
1957,2,0,104556838.0,1,1,41,3279.0,6400.0,11150.0,3279.0,3,0,3,0,535,18,6,2013,3,0
1956,2,1,110320336.0,0,1,66,35570.0,252367.0,21747.0,0.0,6,9,8,0,534,16,6,2013,3,4
1975,1,0,51517266.0,1,0,22,12771.0,24970.0,30206.0,23395.0,1,2,4,0,536,17,6,2013,3,3
1949,1,2,134426109.0,0,0,13,107992.0,344639.0,30136.0,51281.0,1,8,7,0,535,18,6,2013,3,4
1986,2,1,55620853.0,1,0,50,0.0,27828.0,3727.0,4683.0,1,3,2,0,534,16,6,2013,3,2
1984,2,2,62609000.0,1,0,102,0.0,32368.0,36414.0,36414.0,0,0,6,0,824,3,4,2014,3,2
1969,2,2,153984490.0,0,0,43,74715.0,591539.0,181761.0,35821.0,0,7,11,0,534,16,6,2013,4,4
1973,2,1,165434702.0,0,0,16,148635.0,1216186.0,92328.0,63760.0,0,7,9,0,536,18,6,2013,4,6
1976,4,2,319003000.0,0,1,93,6069.0,3210501.0,0.0,2023.0,16,0,0,0,789,27,2,2014,3,1
1976,2,3,84131000.0,1,0,73,2023.0,14161.0,2023.0,0.0,0,0,2,0,351,16,12,2012,6,1
1948,4,0,159784000.0,0,0,29,46529.0,226576.0,125426.0,139587.0,0,7,14,0,332,27,11,2012,1,1
1977,2,0,97053832.0,0,1,50,8332.0,168307.0,36281.0,1782.0,1,5,4,0,534,15,6,2013,2,0
1959,3,2,98326153.792,0,1,0,4046.0,91035.0,22253.0,12138.0,0,0,5,0,524,7,6,2013,4,0
1946,2,1,107133833.0,0,0,38,40375.0,186416.0,62420.0,9907.0,3,9,4,0,534,16,6,2013,4,4
1972,2,1,176514000.0,0,0,105,24276.0,831453.0,208369.0,54621.0,1,5,11,0,533,13,6,2013,3,2
1985,3,1,136846648.0,0,0,21,65470.0,735718.0,108762.0,138368.0,0,6,8,0,535,16,6,2013,3,2
1987,2,0,138591686.0,0,0,22,3701.0,845740.0,338985.0,116639.0,0,3,6,0,535,15,6,2013,3,5
1965,2,0,158364000.0,1,1,33,36414.0,441014.0,52598.0,84966.0,5,6,9,0,535,17,6,2013,3,0
1960,1,0,96700000.0,0,1,7,6069.0,14161.0,6069.0,8092.0,2,4,1,0,572,25,7,2013,3,1
1976,4,2,127670000.0,0,1,36,12138.0,180047.0,0.0,4046.0,0,1,10,0,599,21,8,2013,2,0
1972,2,1,135454731.608,0,1,19,76874.0,443480.956,97104.0,62713.0,4,6,10,0,663,24,10,2013,3,4
1977,1,1,51608439.0,1,0,37,24044.0,21139.0,17003.0,9090.0,1,0,1,0,534,15,6,2013,3,6
1967,3,3,71886312.0,1,0,48,13017.0,32675.0,4353.0,3628.0,2,0,5,0,534,16,6,2013,4,0
1958,2,1,104015205.0,0,1,15,2023.0,71797.0,22019.0,188.0,6,2,2,0,536,18,6,2013,3,3
1975,3,0,139765858.0,0,0,28,28029.0,984825.0,157122.0,90081.0,2,2,4,0,534,15,6,2013,3,5
1960,2,0,164559403.0,0,0,62,76006.0,985859.0,55789.0,85913.0,1,4,9,0,533,15,6,2013,3,6
1970,3,3,109580925.0,0,1,43,4427.0,1521.0,2655.0,3035.0,4,5,6,0,534,17,6,2013,4,0
1956,2,0,78219890.0,1,0,44,19488.0,114859.0,44143.0,42716.0,3,1,3,0,534,14,6,2013,3,5
1977,2,1,81561572.0,0,1,30,517.0,11620.0,4517.0,0.0,2,3,1,0,536,17,6,2013,3,2
1950,2,0,126532000.0,0,1,33,10115.0,265013.0,48469.164,36414.0,3,10,10,0,412,15,2,2013,4,0
1960,2,2,152071832.0,0,1,58,146749.0,338810.0,188185.0,49645.0,2,10,7,0,534,17,6,2013,4,4
1983,4,1,141142000.0,0,0,20,0.0,799085.0,56644.0,4046.0,2,8,6,0,640,1,10,2013,1,2
1976,2,1,150582000.0,0,0,30,4046.0,842641.04,177321.828,125426.0,0,8,10,0,535,15,6,2013,3,2
1973,2,2,110811433.0,0,1,6,20824.0,282493.0,24377.152,9784.0,8,5,7,0,535,15,6,2013,3,4
1976,3,0,96822770.0,0,1,60,7022.0,67968.0,476.0,3336.0,3,1,1,0,534,16,6,2013,3,6
1977,2,1,165181288.0,0,0,39,329409.0,1453267.0,219893.0,119425.0,0,3,8,0,536,17,6,2013,4,4
1959,2,2,155589000.0,0,1,39,149702.0,770763.0,228599.0,155771.0,1,8,8,0,818,28,3,2014,4,5
1978,2,0,168366284.0,0,0,86,247393.0,936996.0,385742.0,307638.0,1,7,9,0,533,17,6,2013,4,1
1965,1,0,80623361.0,0,1,39,6593.0,13771.0,4113.0,3199.0,1,2,1,0,536,16,6,2013,3,2
1953,2,2,127464510.0,0,1,48,137922.0,573321.0,110074.0,94268.0,4,8,7,0,536,18,6,2013,4,6
1958,3,0,102993850.0,0,0,82,15752.0,573588.852,8235.0,9971.0,1,0,5,0,533,13,6,2013,3,1
1980,2,0,84082021.0,1,0,39,14263.0,115845.0,36390.0,22835.0,1,7,2,0,536,17,6,2013,3,6
1975,3,0,61642000.0,1,0,57,2023.0,56644.0,20230.0,0.0,3,0,5,0,626,17,9,2013,1,2
1973,2,2,151861714.0,0,0,58,49703.0,533449.0,161264.0,88573.0,1,7,9,0,534,12,6,2013,3,4
1961,2,1,76167387.008,2,1,100,0.0,2023.0,6069.0,8092.0,2,2,5,0,907,25,6,2014,2,0
1965,2,1,149488897.0,0,0,45,141640.0,984522.0,304341.0,253192.0,1,6,10,0,535,16,6,2013,3,2
1940,4,1,169159674.0,0,0,39,143912.0,726300.0,122011.0,73702.0,1,4,10,0,537,20,6,2013,3,3
1955,4,2,78585900.0,1,1,26,7273.0,30514.0,602.0,0.0,5,1,1,0,536,17,6,2013,3,5
1968,3,1,91907810.0,0,1,57,7570.0,40917.0,6547.0,6090.0,5,6,6,0,535,17,6,2013,3,5
1984,3,1,87665000.0,1,0,50,6852.38,30345.0,4046.0,8092.0,2,1,1,0,379,13,1,2013,6,0
1941,2,1,108575179.0,0,0,21,66069.0,200514.0,94384.0,16989.0,0,8,4,0,535,18,6,2013,3,4
1983,3,0,84863690.0,0,0,61,7050.0,105076.0,5548.0,12338.0,0,2,4,0,533,17,6,2013,3,1
1914,4,1,170069914.0,0,0,37,235801.0,1139614.0,196450.404,138515.0,2,4,5,0,539,21,6,2013,3,3
1952,2,0,108935705.0,1,1,27,848.0,56841.0,16575.0,4829.0,4,2,4,0,536,20,6,2013,3,0
1973,2,1,117597484.0,1,1,63,45906.0,169236.0,18504.0,17723.0,6,7,5,0,534,15,6,2013,3,4
1971,1,2,155563971.0,0,0,7,213741.0,540244.0,237063.0,182673.0,1,0,14,0,536,17,6,2013,3,0
1970,2,3,109622000.0,0,1,43,2023.0,12138.0,0.0,0.0,4,5,6,0,595,17,8,2013,5,0
1958,2,4,97389000.0,0,1,65,4979.844,50575.0,0.0,8092.0,3,8,5,0,324,19,11,2012,0,3
1988,3,1,184149877.0,0,0,87,235371.0,1455105.0,162508.0,153818.0,2,5,7,0,533,15,6,2013,3,3
1972,2,2,152104434.0,0,1,50,54127.0,485150.0,183845.0,67770.0,1,7,10,0,534,14,6,2013,3,4
1967,3,1,129162278.0,0,1,23,8763.0,195922.0,25391.0,18333.0,2,6,8,0,535,16,6,2013,2,0
1971,0,1,19961813.0,1,0,5,32853.0,22671.0,17136.78,33482.0,1,1,4,0,534,15,6,2013,3,6
1970,1,1,164608997.0,0,0,59,39080.0,711312.0,221294.0,61725.244,0,3,10,0,533,15,6,2013,4,5
1957,1,0,111321707.0,0,0,60,53634.0,305935.0,86046.0,42251.0,4,6,6,0,534,17,6,2013,3,5
1962,2,1,140290151.0,0,0,29,77277.0,439891.0,342617.0,189913.0,2,9,8,0,535,15,6,2013,2,1
1959,2,1,56633000.0,1,1,75,10115.0,42483.0,18207.0,0.0,3,5,2,0,347,12,12,2012,2,0
1960,2,1,136073593.0,0,1,42,66321.0,367981.0,51198.0,31005.0,3,8,9,0,536,17,6,2013,3,3
1953,3,2,139207557.0,0,0,66,15718.0,169297.0,8826.0,7788.0,3,8,5,0,533,16,6,2013,3,3
1975,2,0,79183730.0,1,0,27,13401.0,70475.0,28825.0,37458.0,2,3,4,0,534,17,6,2013,3,1
1957,2,2,105321457.0,0,0,50,13066.0,152541.0,61457.0,29320.0,0,1,2,0,536,18,6,2013,4,3
1958,2,1,85964225.0,0,1,38,13913.0,36125.0,1982.0,2973.0,4,3,1,0,536,16,6,2013,4,1
1981,1,2,36561531.0,1,0,71,11816.024,18487.0,45447.0,330.0,2,5,2,0,535,18,6,2013,3,0
1999,1,0,66149621.0,1,0,63,395.0,8474.0,6483.0,6069.0,1,3,3,0,533,16,6,2013,3,0
1955,2,0,102030815.18,0,1,57,52036.0,134708.0,60295.0,22607.0,5,5,3,0,535,18,6,2013,3,3
1949,4,0,125037000.0,0,1,28,6069.0,202300.0,0.0,10115.0,3,8,11,0,605,27,8,2013,1,0
1983,3,0,160574000.0,0,0,12,48552.0,1082305.0,147679.0,32368.0,0,1,13,0,548,1,7,2013,0,3
1981,3,1,154934527.0,0,0,88,76978.908,508411.0,67274.0,28937.0,1,6,9,0,533,12,6,2013,3,2
1977,1,2,42478746.0,0,0,93,14859.0,7436.0,10827.0,12166.0,1,2,2,0,533,14,6,2013,3,1
1957,2,3,88775000.0,0,1,31,16184.0,68782.0,14161.0,0.0,4,6,6,0,675,5,11,2013,1,0
1971,2,1,142200000.0,0,0,6,192274.856,716142.0,224553.0,97104.0,1,4,7,0,909,27,6,2014,4,0
1970,3,2,130974019.0,0,1,12,24735.0,157794.0,24083.0,32442.0,5,7,7,0,535,16,6,2013,3,0
1961,2,0,166215291.0,0,0,87,140919.0,1864620.0,89071.0,160257.0,0,5,10,0,533,17,6,2013,4,4
1956,2,0,172459587.0,0,0,36,71038.0,710007.0,118988.0,300293.0,2,4,11,0,534,16,6,2013,3,6
1974,2,0,191358935.0,0,0,70,131044.0,1793726.0,87803.0,32460.0,2,4,8,0,533,13,6,2013,3,5
1971,4,3,49845000.0,1,0,18,2023.0,50575.0,30345.0,15759.392,2,4,3,0,263,19,9,2012,2,5
1984,2,0,190604707.0,0,0,38,209698.216,1670797.0,201431.0,279725.0,0,5,10,0,534,17,6,2013,4,5
1961,3,1,108135175.0,0,1,43,10432.0,130310.0,15617.0,22128.0,4,2,6,0,535,16,6,2013,3,3
1971,2,0,151293244.0,0,0,46,114562.524,619481.0,97897.0,140576.0,2,9,4,0,534,16,6,2013,4,4
1984,2,2,165853422.0,0,0,19,170184.0,1242920.0,30385.0,236485.0,1,3,6,0,536,16,6,2013,3,5
1958,3,0,107152471.0,0,0,13,103898.0,622275.0,79293.0,45945.0,2,5,7,0,535,16,6,2013,3,6
1960,4,1,130018465.0,0,1,39,16778.0,190707.0,1808.0,0.0,5,5,6,0,536,16,6,2013,3,2
1972,2,2,151957431.0,0,1,56,45420.0,512947.0,165761.0,81501.0,1,7,10,0,534,12,6,2013,3,4
1974,2,2,47673000.0,2,0,6,2023.0,28498.716,40460.0,10115.0,3,1,3,0,536,16,6,2013,3,0
1991,2,0,44665386.0,1,0,5,27540.0,58443.0,31530.0,9947.0,3,2,0,0,534,14,6,2013,4,3
1970,2,0,191597796.0,0,0,71,125774.0,1749930.0,89983.0,28644.0,1,4,8,0,533,15,6,2013,3,5
1977,2,1,111409159.0,0,1,41,58198.0,166040.0,95701.0,16650.0,3,2,6,0,535,15,6,2013,3,2
1956,2,0,127889981.0,0,0,58,119677.716,481385.0,173279.0,162146.0,1,5,9,0,534,16,6,2013,3,6
1982,2,2,77969000.0,0,0,8,6069.0,24276.0,24276.0,36414.0,1,3,0,0,429,4,3,2013,0,5
1946,4,1,160016752.0,0,0,43,123798.0,633446.0,191829.0,111818.0,1,4,9,0,535,17,6,2013,3,1
1958,2,2,152851786.36,0,0,28,194306.0,1549352.0,315625.0,202681.0,0,4,5,0,536,18,6,2013,4,6
1977,1,1,29432000.0,1,0,72,47345.016,28322.0,4046.0,76874.0,5,2,4,0,317,12,11,2012,0,6
1969,2,2,83643981.0,1,0,62,12310.0,238954.0,731.0,43042.0,6,6,5,0,533,17,6,2013,3,5
1953,3,1,105501495.0,0,0,77,5570.0,158995.0,18124.0,415.0,3,9,4,0,533,15,6,2013,4,4
1978,2,0,69430000.0,1,0,45,10115.0,42483.0,62713.0,0.0,0,5,1,0,365,30,12,2012,6,2
1981,0,1,47583000.0,1,0,92,12138.0,6069.0,24276.0,10115.0,2,3,3,0,710,10,12,2013,1,0
1980,2,2,36087000.0,1,0,83,0.0,2023.0,16184.0,2023.0,3,0,4,1,379,13,1,2013,6,0
1961,3,0,78725173.0,1,1,23,16928.0,71121.0,24167.0,21292.0,3,2,2,0,534,16,6,2013,3,5
1960,3,3,134141445.0,0,0,18,167379.0,885519.0,161225.0,48364.0,0,2,6,0,535,16,6,2013,4,6
1961,1,1,97043000.0,1,1,57,4046.0,0.0,6069.0,0.0,2,0,4,0,558,11,7,2013,3,0
1978,1,2,69861340.0,1,0,33,1492.0,26116.0,7659.0,0.0,1,1,4,0,534,15,6,2013,3,2
1996,2,0,145741000.0,0,0,73,50575.0,958902.0,451129.0,20230.0,2,2,8,0,470,14,4,2013,6,0
1990,2,0,185648593.0,0,0,17,59627.0,414919.0,124945.0,57346.0,3,12,10,0,534,15,6,2013,5,5
1959,3,2,165955916.0,0,0,90,138181.0,1333370.0,49217.0,117159.0,0,9,6,0,535,18,6,2013,4,4
1961,2,0,153789049.0,0,0,34,102862.0,592243.0,81118.0,76501.0,2,7,6,0,535,16,6,2013,4,4
1967,1,2,118450236.0,0,1,21,15594.0,231178.0,13614.0,27902.0,3,3,8,0,535,17,6,2013,2,6
1982,3,1,165200548.0,0,0,17,47863.0,832846.0,37942.0,59548.468,0,4,6,0,534,14,6,2013,3,5
1972,3,1,150160749.0,0,0,27,221996.0,1669505.0,145988.0,40815.0,0,5,6,0,537,20,6,2013,3,6
1972,3,2,51497047.0,1,0,38,2140.0,35477.0,9997.0,8922.0,1,5,3,0,536,18,6,2013,3,6
1956,2,2,157583581.0,0,0,42,89161.0,1208674.0,146869.0,250618.0,1,5,7,0,536,16,6,2013,3,5
1976,4,2,80280000.0,1,0,61,2023.0,12138.0,0.0,0.0,3,0,1,0,479,23,4,2013,1,1
1962,2,1,130254000.0,0,1,103,40460.0,805154.0,163863.0,62713.0,1,2,6,0,828,7,4,2014,0,1
1988,2,0,190867103.0,0,0,57,171329.0,1912098.0,108354.0,103631.0,2,3,10,0,533,13,6,2013,3,5
1966,3,2,124559754.0,0,0,74,106548.0,818359.0,152398.0,91700.0,3,11,4,0,533,16,6,2013,5,5
1955,4,0,138191000.0,0,0,6,269059.0,837522.0,148339.048,60690.0,0,5,6,0,810,20,3,2014,3,6
1957,2,1,181030352.0,0,1,102,65583.0,661056.0,63034.0,27198.0,3,0,6,0,533,14,6,2013,3,3
1954,2,2,150751000.0,0,1,63,24276.0,684188.8,398531.0,360094.0,1,9,14,0,411,14,2,2013,3,0
1954,1,0,97996237.0,0,0,0,22534.0,108963.968,12598.0,24787.0,1,6,7,0,536,17,6,2013,3,0
1949,4,2,114132000.0,0,1,67,0.0,184093.0,0.0,10115.0,1,2,11,0,357,22,12,2012,5,3
1950,3,2,78287490.0,1,0,36,5837.0,29846.0,539.0,771.0,5,1,0,0,534,14,6,2013,3,5
1984,2,1,57322000.0,1,0,63,2023.0,40460.0,14161.0,8092.0,3,4,4,0,446,21,3,2013,3,0
1976,2,0,78887044.0,0,0,7,2202.0,84850.0,17831.0,26103.0,1,3,0,0,534,16,6,2013,3,5
1971,2,0,52926409.0,1,0,3,26830.0,49441.0,31077.0,1334.0,0,2,4,0,534,16,6,2013,4,6
1989,4,0,58742000.0,1,0,28,11345.672,125426.0,10115.0,6069.0,3,1,5,0,411,14,2,2013,3,0
1950,4,4,155362000.0,0,0,39,26299.0,693889.0,169932.0,113288.0,3,0,5,0,851,30,4,2014,2,0
1966,3,1,132584000.0,0,0,9,129472.0,582624.0,0.0,42483.0,3,11,6,0,535,16,6,2013,4,6
1958,2,1,160260163.0,0,0,27,46471.0,777180.0,214351.0,54245.0,0,6,11,0,535,15,6,2013,3,2
1970,2,1,147898314.0,0,0,38,61653.0,281681.0,16307.008,18019.0,1,3,7,0,536,18,6,2013,3,4
1951,3,1,135594146.0,0,1,80,6974.0,107144.0,8369.0,8092.0,3,4,5,0,533,15,6,2013,3,4
1966,3,3,171634991.0,0,0,29,61072.0,1131511.0,126794.0,201260.0,2,5,12,0,534,14,6,2013,3,3
1963,3,3,149852000.0,0,0,3,74851.0,1189524.0,291312.0,74851.0,0,8,6,0,719,19,12,2013,3,0
1962,2,2,135348691.0,0,1,28,40900.0,343667.0,35990.0,25858.0,4,6,9,0,536,19,6,2013,2,1
1960,3,0,96078922.0,0,1,78,27009.0,109200.0,40465.0,7951.0,6,6,4,0,533,16,6,2013,4,3
1986,2,0,145279346.52,0,0,12,178788.316,917973.0,331742.0,105097.0,0,4,6,0,536,17,6,2013,4,5
1975,1,1,93493748.0,0,1,78,138458.0,271329.0,265366.0,213730.0,7,6,5,0,534,16,6,2013,3,3
1966,3,3,138847165.0,0,0,68,9979.0,357961.0,60228.0,33182.0,5,3,10,0,535,18,6,2013,2,5
1964,2,1,166544630.0,0,0,55,129516.0,1004200.0,289288.0,86725.0,2,0,12,0,534,13,6,2013,3,5
1964,2,2,141431000.0,0,1,20,26299.0,143633.0,60690.0,30345.0,0,1,4,0,760,29,1,2014,2,0
1977,2,2,69984499.0,1,0,42,3425.0,76132.0,26622.0,22576.0,1,5,2,0,536,19,6,2013,3,1
1965,2,0,140429982.0,0,1,16,11887.0,69821.0,33496.0,13266.0,0,8,5,0,535,16,6,2013,3,4
1949,3,3,136208035.0,0,1,85,141629.0,423658.0,67444.0,97030.0,2,12,4,0,533,16,6,2013,5,3
1960,2,1,136447727.0,0,1,58,129685.0,376119.0,95378.0,96694.0,4,8,8,0,535,19,6,2013,3,3
1947,3,2,112261836.0,1,1,45,29.0,212199.0,71.0,22253.0,3,12,4,0,534,15,6,2013,3,6
1956,1,2,151474000.0,0,0,48,50575.0,651406.0,208369.0,80920.0,0,9,5,0,521,4,6,2013,1,1
1971,1,2,105646000.0,1,1,70,30345.0,82943.0,16184.0,12138.0,2,4,5,0,678,8,11,2013,4,2
1960,2,0,93554000.0,0,0,41,26299.0,360094.0,117334.0,98482.072,0,11,7,0,672,2,11,2013,5,1
1977,2,1,107258000.0,0,1,58,30345.0,503727.0,56644.0,214438.0,0,4,8,0,518,1,6,2013,5,0
1967,2,1,128538312.0,0,1,46,62903.0,363321.0,44840.0,79586.0,3,4,8,0,535,16,6,2013,3,1
1989,3,0,191903257.0,0,0,32,246258.0,1841957.0,198797.0,296639.0,0,5,11,0,534,17,6,2013,4,5
1987,4,0,79272865.0,0,0,51,2023.0,106441.0,6419.0,13421.0,0,6,4,0,536,19,6,2013,3,0
1977,3,3,159048000.0,0,0,8,107219.0,1727642.0,163463.512,166264.384,1,7,3,0,223,10,8,2012,4,6
1983,3,1,55720000.0,1,0,36,2023.0,6069.0,4046.0,10115.0,0,4,3,0,481,25,4,2013,3,1
1959,2,0,150971624.0,0,0,30,245198.0,1051755.0,326941.424,222922.0,0,4,6,0,536,18,6,2013,4,6
1969,2,2,135288478.0,0,0,31,85868.0,488479.0,66567.0,19440.0,3,7,9,0,536,20,6,2013,3,6
1989,1,1,176919421.0,0,0,51,73616.0,686745.644,164292.0,44552.0,2,6,9,0,534,13,6,2013,3,1
1951,3,1,133916622.0,0,1,17,4441.0,106422.0,25705.0,740.0,3,10,7,0,534,16,6,2013,4,4
1973,2,0,95845000.0,1,1,81,6069.0,46529.0,10115.0,2023.0,3,3,4,0,535,16,6,2013,3,1
1951,3,3,134902499.0,0,0,8,15234.0,291486.0,29644.0,21488.0,3,4,8,0,535,17,6,2013,3,4
1972,3,2,120770000.0,0,1,51,16184.0,224553.0,36414.0,220507.0,9,2,8,0,556,9,7,2013,1,0
1969,4,0,174872000.0,0,0,93,200277.0,1699320.0,267036.0,214438.0,2,8,9,0,255,11,9,2012,1,6
1966,3,0,133028000.0,0,1,90,125426.0,515865.0,0.0,32368.0,3,5,7,0,533,17,6,2013,3,3
1980,2,3,29557000.0,1,0,58,0.0,6069.0,16184.0,12138.0,1,0,0,0,284,10,10,2012,2,3
1973,3,2,126073000.0,0,1,64,8362.764,38437.0,2023.0,16184.0,7,7,6,0,802,12,3,2014,2,1
1948,4,2,141619000.0,0,0,26,28322.0,511819.0,76874.0,42483.0,1,7,8,0,311,6,11,2012,1,0
1958,1,0,97988789.0,0,0,2,27860.0,90644.0,15190.0,26831.0,1,6,9,0,535,16,6,2013,3,0
1983,1,2,79382736.0,1,0,19,36709.0,140173.0,40467.0,24501.368,1,1,5,0,535,15,6,2013,2,0
1970,4,1,98399439.472,0,1,15,9340.0,43572.0,26253.0,14830.0,1,8,8,0,535,16,6,2013,3,0
1985,3,1,45532510.0,1,0,74,294.0,28371.0,638.0,98.0,1,0,2,0,533,17,6,2013,3,2
1959,3,1,98888736.0,0,1,81,316.0,86033.0,5594.728,3413.0,5,4,2,0,534,18,6,2013,3,3
1973,0,0,49603089.0,0,0,35,14044.0,31014.0,53732.0,11686.0,2,1,2,0,534,15,6,2013,3,3
1968,1,2,138611204.0,0,0,83,75682.0,194950.0,92968.0,88814.0,3,7,6,0,535,18,6,2013,3,4
1961,3,2,85890638.0,0,1,29,2158.0,21309.0,2966.0,7416.0,3,0,2,0,536,17,6,2013,3,1
1978,2,4,113658750.0,1,1,37,12184.0,11367.0,7697.0,14207.0,2,4,2,0,534,18,6,2013,3,0
1973,1,2,116922308.0,0,1,16,14185.0,143126.0,230.0,12404.0,2,1,5,0,534,15,6,2013,3,6
1987,0,0,79804324.0,0,0,28,33134.0,314694.0,433109.0,147001.0,2,6,5,0,536,19,6,2013,4,0
1965,2,2,148257435.0,0,0,10,71750.0,276175.0,30088.0,6243.0,1,5,11,0,537,20,6,2013,2,4
1978,3,0,91820293.0,1,1,5,5283.0,49573.0,0.0,5450.0,5,1,2,0,534,16,6,2013,3,0
1949,3,2,122582032.0,1,1,3,1358.0,99820.0,4017.0,0.0,9,4,9,0,535,17,6,2013,3,5
1969,3,2,92007326.0,0,1,53,4899.0,38753.0,2876.0,5752.0,5,6,7,0,534,18,6,2013,3,5
1968,3,1,77004943.0,0,0,43,52171.0,111462.068,87737.0,53679.0,3,0,4,0,534,14,6,2013,3,5
1974,1,3,25169000.0,1,0,85,6069.0,28322.0,14161.0,32368.0,6,5,4,0,748,17,1,2014,4,1
1969,2,0,151498014.0,0,0,39,156035.0,568206.0,97016.0,128242.0,2,9,4,0,536,19,6,2013,4,4
1963,4,2,168950577.0,0,0,40,71211.0,566613.0,82607.0,55613.0,0,3,13,0,535,16,6,2013,3,3
1959,4,1,85529239.336,1,1,19,7985.0,33007.0,958.0,0.0,4,2,1,0,536,17,6,2013,4,5
1981,2,2,31848363.0,0,0,41,2354.0,5480.0,14418.0,8606.0,0,0,0,0,534,14,6,2013,3,3
1966,2,0,94490483.0,0,1,25,12100.0,54507.0,14098.0,50.0,4,4,3,0,535,18,6,2013,3,5
1980,0,2,49995000.0,1,0,44,24723.012,16184.0,48552.0,44506.0,4,5,4,0,410,13,2,2013,2,0
1973,1,1,50022737.0,1,0,68,9162.0,8907.0,9383.0,12614.0,0,3,2,0,534,18,6,2013,3,6
1980,2,1,47170304.0,0,0,100,46032.0,355146.0,21456.0,34756.0,3,6,4,0,533,14,6,2013,3,1
1966,3,1,139858023.0,0,0,47,30351.0,778983.0,42766.0,55494.0,4,2,6,0,535,16,6,2013,3,5
1965,3,1,165918262.0,0,0,94,202222.58,1635371.0,33538.0,136051.0,0,8,8,0,535,18,6,2013,4,4
1972,1,2,59820222.0,1,0,58,6527.448,16063.0,16063.0,5511.0,0,1,3,0,534,17,6,2013,3,2
1979,1,0,105866000.0,2,1,5,6069.0,0.0,2023.0,6113.876,2,0,3,0,866,15,5,2014,3,1
1975,3,1,72537110.0,1,0,27,26465.0,43570.0,6555.0,755.0,2,2,4,0,534,16,6,2013,4,6
1979,4,1,118493000.0,1,0,81,20230.0,250852.0,24276.0,16184.0,6,6,8,0,216,3,8,2012,4,5
1990,1,2,125535217.0,0,2,41,35834.0,579598.184,137334.948,103129.0,0,0,4,0,535,15,6,2013,3,0
1959,3,2,160673217.0,0,0,48,41768.0,844015.0,77371.0,43665.0,1,2,6,0,534,14,6,2013,2,2
1977,1,1,30229112.0,1,0,70,8390.0,30413.0,3448.0,70000.0,4,2,4,0,533,16,6,2013,3,6
1954,3,1,98456956.0,0,1,32,2023.0,75129.0,5261.0,9845.0,2,4,4,0,536,19,6,2013,3,1
1982,4,1,80943000.0,1,0,96,0.0,141366.428,4046.0,12138.0,3,7,2,0,509,23,5,2013,3,3
1972,1,1,126783930.0,0,0,48,63325.0,493196.0,131992.0,162318.0,1,5,10,0,534,15,6,2013,3,1
1955,2,3,47376000.0,0,0,94,8092.0,4046.0,0.0,0.0,0,2,3,0,219,6,8,2012,0,1
1977,2,0,64076000.0,1,0,5,8092.0,8092.0,28322.0,22253.0,0,0,5,0,790,28,2,2014,4,0
1974,3,0,91742000.0,1,1,7,4046.0,38437.0,0.0,6069.0,4,0,2,0,625,16,9,2013,0,0
1960,4,4,74989714.0,1,1,95,8670.0,0.0,578.0,4046.0,3,1,2,0,534,16,6,2013,3,0
1952,4,0,108773000.0,1,2,17,0.0,62713.0,0.0,4125.544,9,8,7,0,661,22,10,2013,1,4
1963,2,0,152608903.0,0,0,13,125330.0,342527.0,176484.0,39082.0,1,10,6,0,534,16,6,2013,4,4
1988,1,2,48371000.0,1,0,97,70805.0,12138.0,2023.0,20230.0,0,0,5,0,247,3,9,2012,0,0
1908,3,0,170181233.0,0,0,42,268875.0,1148977.0,188210.0,134610.404,3,4,4,0,539,22,6,2013,4,3
1975,1,0,51559463.0,1,0,24,12493.0,25109.0,33815.0,22007.0,1,2,3,0,536,17,6,2013,3,3
1971,2,1,72876789.0,1,0,19,13816.0,142793.0,8350.0,10115.0,3,4,3,0,534,16,6,2013,3,6
1968,2,0,145631351.82,0,0,25,34958.0,906989.0,147607.0,66475.0,1,5,8,0,535,15,6,2013,3,2
1970,1,1,103519953.0,0,0,61,73586.0,287142.0,125411.0,129457.0,2,4,6,0,534,15,6,2013,3,2
1952,2,4,118472000.0,1,1,48,18207.0,517888.0,103173.0,80920.0,5,7,8,0,518,1,6,2013,5,0
1972,3,3,157058996.0,0,0,38,25371.0,594497.0,33443.0,30441.0,0,3,9,0,535,16,6,2013,3,3
1984,2,0,179604663.0,0,0,37,104811.0,1326877.0,287658.0,219316.0,1,7,9,0,534,13,6,2013,3,6
1953,2,0,100292883.0,0,1,16,17088.0,175141.0,23716.0,20637.196,3,4,6,0,535,17,6,2013,3,0
1977,1,1,100764512.0,0,0,53,10115.0,2646950.0,15796.0,11446.0,0,0,3,0,534,13,6,2013,3,3
